﻿ID de l'entité;Code INSEE;Date de mise à jour;Type d'entité;Nom de l'entité;Editeur de la source;Commune;Adresse;Code Postal;Coordonnées;Email;URL;Notes;EPCI;Département;Région
;2A228;;;Pietrosella;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
cicas-2A004-01;2A004;2021-09-20;Cicas;Centre d'information de conseil et d'accueil des salariés (Cicas) - Corse-du-Sud;La Direction de l'information légale et administrative (Premier ministre);Ajaccio;"[""Les Jardins de Bodiccione"", ""Bâtiment A1"", ""Boulevard Louis-Campi""]";20000;41.943414, 8.753771;;https://www.cicas.agirc-arrco.fr/;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2A099-01;2A099;2021-03-08;Mairie;Mairie - Cozzano;La Direction de l'information légale et administrative (Premier ministre);Cozzano;Rue Parata;20148;41.9345071, 9.1550636;contact@cozzano.corsica;http://www.cozzano.corsica;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
mairie-2A258-01;2A258;2018-05-09;Mairie;Mairie - Renno;La Direction de l'information légale et administrative (Premier ministre);Renno;Hameau de Poggio;20160;42.210265, 8.8271219;mairiederenno2@wanadoo.fr;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
point_accueil_numerique-2A004-01;2A004;2021-02-18;Point accueil numerique;Point d'accueil numérique - Ajaccio (Préfecture);La Direction de l'information légale et administrative (Premier ministre);Ajaccio Cedex 9;"[""Cours Napoléon"", ""Palais Lantivy""]";20188;41.9191356, 8.7368818;prefecture@corse-du-sud.gouv.fr;http://www.corse-du-sud.gouv.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
sous_pref-2A272-01;2A272;2014-09-02;Sous pref;Sous-préfecture de Sartène;La Direction de l'information légale et administrative (Premier ministre);Sartène;Boulevard Jacques-Nicolaï;20100;41.6214682, 8.9747745;sp-sartene@corse-du-sud.gouv.fr;http://www.corse.gouv.fr;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
mairie-2B009-01;2B009;2021-03-08;Mairie;Mairie - Aléria;La Direction de l'information légale et administrative (Premier ministre);Aléria;20 cours Charles-Jean-Sarocchi;20270;42.104248, 9.5124289;commune@aleria.fr;https://aleria.fr;;CC de l'Oriente;HAUTE-CORSE;CORSE
mairie-2B106-01;2B106;2021-03-08;Mairie;Mairie - Erone;La Direction de l'information légale et administrative (Premier ministre);Erone;Village;20244;42.3731002808, 9.27190971375;mairie.erone@orange.fr;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2B242-01;2B242;2021-03-08;Mairie;Mairie - Poggio-Mezzana;La Direction de l'information légale et administrative (Premier ministre);Poggio-Mezzana;Ponticchio-Sottano;20230;42.397834, 9.492342;mairie.poggiomezzana@orange.fr;http://www.poggio-mezzana.fr;;CC de la Costa Verde;HAUTE-CORSE;CORSE
;2A041;;;Bonifacio;;;;;;;;;CC du Sud Corse;CORSE-DU-SUD;CORSE
;2B286;;;Sorbo-Ocagnano;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2B344;;;Verdèse;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2B121-01;2B121;2021-03-08;Mairie;Mairie - Galéria;La Direction de l'information légale et administrative (Premier ministre);Galéria;Place de la Mairie;20245;42.408935, 8.648228;galeria.mairie@wanadoo.fr;;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
mairie-2B274-01;2B274;2021-03-08;Mairie;Mairie - Scolca;La Direction de l'information légale et administrative (Premier ministre);Scolca;Scolca;20290;42.5309410095, 9.36249256134;mairiedescolca@yahoo.fr;;;CC de Marana-Golo;HAUTE-CORSE;CORSE
msap-2B169-02;2B169;2022-02-23;Msap;France Services - Morosaglia (itinérant);La Direction de l'information légale et administrative (Premier ministre);Morosaglia;"[""Camping-car connecté"", ""Parking du Front Office Renforcé"", ""Ripale Al Cerchio"", ""Sécurité Sociale de la MSA""]";20290;42.464526, 9.207956;ponte-leccia@france-services.gouv.fr;https://www.cohesion-territoires.gouv.fr/france-services;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
bav-2A004-01;2A004;2021-06-25;Bav;Bureau d'aide aux victimes du tribunal judiciaire d'Ajaccio;Ministère de la Justice;AJACCIO CEDEX 1;"[""4 BOULEVARD MASSERIA"", ""BP 47""]";20181;41.925745, 8.737213;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
spip-2B033-02;2B033;2021-12-14;Spip;Antenne de Bastia-Borgo du service Pénitentiaire d'Insertion et de Probation de Haute-Corse;Ministère de la Justice;BASTIA;10 boulevard Hyacinthe de Montera;20200;42.696134, 9.447236;;;;CA de Bastia;HAUTE-CORSE;CORSE
pole_emploi-2A249-01;2A249;2020-09-15;Pole emploi;Pôle emploi - Propriano;La Direction de l'information légale et administrative (Premier ministre);Propriano;Rue de la Marine;20110;41.675618, 8.8991675;;https://www.pole-emploi.fr;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
mairie-2B037-01;2B037;2021-03-08;Mairie;Mairie - Biguglia;La Direction de l'information légale et administrative (Premier ministre);Biguglia;"[""Route nationale 193"", ""BP 48""]";20620;42.6076352, 9.4552578;mairie.biguglia@wanadoo.fr;http://www.biguglia.fr;Pendant la crise sanitaire téléphoner avant de se déplacer.;CC de Marana-Golo;HAUTE-CORSE;CORSE
mairie-2B296-01;2B296;2021-03-08;Mairie;Mairie - Sant'Antonino;La Direction de l'information légale et administrative (Premier ministre);Sant'Antonino;36 Village;20220;42.589356, 8.90502900000001;mairiesantantonino@wanadoo.fr;http://www.santantonino.fr;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
;2A103;;;Cuttoli-Corticchiato;;;;;;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
;2B075;;;Casevecchie;;;;;;;;;CC de l'Oriente;HAUTE-CORSE;CORSE
;2B177;;;Noceta;;;;;;;;;CC du Centre Corse;HAUTE-CORSE;CORSE
;2B273;;;Scata;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2B219-01;2B219;2021-03-08;Mairie;Mairie - Piedicroce;La Direction de l'information légale et administrative (Premier ministre);Piedicroce;Maison des services publics;20229;42.376039, 9.367617;mairiepiedicroce@orange.fr;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2B246-01;2B246;2018-05-09;Mairie;Mairie - La Porta;La Direction de l'information légale et administrative (Premier ministre);La Porta;Le Village;20237;42.4131929, 9.3562094;mairielaporta@orange.fr;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
pole_emploi-2B251-01;2B251;2020-09-15;Pole emploi;Pôle emploi - Plaine-Orientale;La Direction de l'information légale et administrative (Premier ministre);Ghisonaccia;Résidence Linari 2;20240;42.0167912, 9.4045363;;https://www.pole-emploi.fr;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
;2B321;;;Tarrano;;;;;;;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
mairie-2A247-01;2A247;2021-03-08;Mairie;Mairie - Porto-Vecchio;La Direction de l'information légale et administrative (Premier ministre);Porto-Vecchio Cedex;"[""Rue Fred-Scamaroni"", ""BP A129""]";20537;41.5917015076, 9.27819919586;contact@porto-vecchio.fr;http://www.porto-vecchio.fr;;CC du Sud Corse;CORSE-DU-SUD;CORSE
mairie-2A276-01;2A276;2021-03-08;Mairie;Mairie - Serra-di-Ferro;La Direction de l'information légale et administrative (Premier ministre);Serra-di-Ferro;Village;20140;41.7280464172, 8.79822063446;mairie@serradiferro.com;http://www.serra-di-ferro.com;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
epci-2B009-01;2B009;2022-04-12;Epci;Communauté de communes - Oriente;La Direction de l'information légale et administrative (Premier ministre);Aléria;"[""Cateraggio"", ""15 cours Charles-Jean-Sarocchi""]";20270;42.1147939, 9.5131616999;comcomoriente@orange.fr;https://oriente.fr;Accueil ouvert sur rendez-vous de préférence.;CC de l'Oriente;HAUTE-CORSE;CORSE
tgi-2A004-01;2A004;2021-12-14;Tgi;Tribunal judiciaire d'Ajaccio;Ministère de la Justice;AJACCIO CEDEX 1;"[""4 BOULEVARD MASSERIA"", ""BP 47""]";20181;41.925745, 8.737213;mailto:accueil.tj-ajaccio@justice.fr;http://www.justice.gouv.fr/;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2A360-01;2A360;2021-03-08;Mairie;Mairie - Zigliara;La Direction de l'information légale et administrative (Premier ministre);Zigliara;Quartier Chiappa;20190;41.845925, 8.993604;mairie-zigliara@orange.fr;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
mairie-2B164-01;2B164;2021-03-08;Mairie;Mairie - Monacia-d'Orezza;La Direction de l'information légale et administrative (Premier ministre);Monacia-d'Orezza;Village;20229;42.3822288513, 9.3987903595;mairie.monaciaorezza@orange.fr;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2B199-01;2B199;2021-03-08;Mairie;Mairie - Palasca;La Direction de l'information légale et administrative (Premier ministre);Palasca;Le Village;20226;42.5887559, 9.042443;mairiedepalasca@orange.fr;http://www.mairie-palasca.fr;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
;2A323;;;Tavaco;;;;;;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
;2B287;;;Sorio;;;;;;;;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
;2A142;;;Levie;;;;;;;;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
cour_appel-2B033-01;2B033;2021-12-14;Cour appel;Cour d'appel de Bastia;Ministère de la Justice;BASTIA CEDEX;ROND POINT DE MORO GIAFFERI;20407;42.695637, 9.446524;;http://www.ca-bastia.justice.fr/;;CA de Bastia;HAUTE-CORSE;CORSE
mairie-2A026-01;2A026;2021-03-08;Mairie;Mairie - Azilone-Ampaza;La Direction de l'information légale et administrative (Premier ministre);Azilone-Ampaza;Le Bourg;20190;41.8644409, 9.0144987;mairie.azilone@orange.fr;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
mairie-2A118-01;2A118;2021-03-08;Mairie;Mairie - Fozzano;La Direction de l'information légale et administrative (Premier ministre);Fozzano;Le Village;20143;41.6970214844, 9.00128555298;mairie.de.fozzano@orange.fr;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
mairie-2B290-01;2B290;2021-03-08;Mairie;Mairie - Speloncato;La Direction de l'information légale et administrative (Premier ministre);Speloncato;Place du Village;20226;42.5613250732, 8.98096179962;commune.speloncato@orange.fr;http://speloncato.fr;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
gendarmerie-2B169-01;2B169;2019-01-22;Gendarmerie;Brigade de gendarmerie - Morosaglia;La Direction de l'information légale et administrative (Premier ministre);Morosaglia;Route de la gare Ponte-Leccia;20218;42.43516862, 9.29974885;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2A146;;;Loreto-di-Tallano;;;;;;;;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
;2A026;;;Azilone-Ampaza;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
;2B194;;;Ortale;;;;;;;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
;2B315;;;Santo-Pietro-di-Venaco;;;;;;;;;CC du Centre Corse;HAUTE-CORSE;CORSE
;2B205;;;Patrimonio;;;;;;;;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
;2B207;;;Penta-di-Casinca;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2B087-01;2B087;2021-03-08;Mairie;Mairie - Cervione;La Direction de l'information légale et administrative (Premier ministre);Cervione;Village;20221;42.3310699, 9.490362;mairie@cervione.com;http://www.cervione.com;;CC de la Costa Verde;HAUTE-CORSE;CORSE
mairie-2B107-01;2B107;2022-04-14;Mairie;Mairie - Ersa;La Direction de l'information légale et administrative (Premier ministre);Ersa;Lieu-dit Conventu;20275;42.981716156, 9.39444541931;mairieersa@orange.fr;;;CC du Cap Corse;HAUTE-CORSE;CORSE
mairie-2B245-01;2B245;2021-03-08;Mairie;Mairie - Porri;La Direction de l'information légale et administrative (Premier ministre);Porri;Village de Porri;20215;42.4532356262, 9.43345165253;mairie.porri@wanadoo.fr;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2B309-01;2B309;2021-12-20;Mairie;Mairie - Santa-Maria-di-Lota;La Direction de l'information légale et administrative (Premier ministre);Santa-Maria-di-Lota;"[""Lieu-dit Mocali"", ""Miomu"", ""Route du Tennis""]";20200;42.7414027, 9.4605464;mairie@smdl.net;https://www.santamariadilota.corsica/;Accueil ouvert du lundi au vendredi de 8h à 15h en juillet-août.;CA de Bastia;HAUTE-CORSE;CORSE
;2A266;;;Salice;;;;;;;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
epci-2A348-01;2A348;2022-04-12;Epci;Communauté de communes - Spelunca Liamone;La Direction de l'information légale et administrative (Premier ministre);Sagone;Route de Vico;20118;42.1456045, 8.7202419;contact@spelunca-liamone.corsica;http://www.spelunca-liamone.corsica;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
fdapp-2A004-01;2A004;2021-05-17;Fdapp;Fédération régionale pour la pêche et la protection du milieu aquatique - Corse;La Direction de l'information légale et administrative (Premier ministre);Ajaccio;"[""Avenue du Docteur-Noël Franchini"", ""Immeuble Les Narcisses""]";20090;41.919229, 8.738635;federation.peche.corse@wanadoo.fr;http://truitecorse.org/;fermé le Jeudi;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
bureau_de_douane-2B353-02;2B353;2019-01-03;Bureau de douane;Bureau de douane (viticulture) - Bastia;La Direction de l'information légale et administrative (Premier ministre);Ville-di-Pietrabugno Cedex;"[""BP 54"", ""Bâtiment des Douanes"", ""Port de commerce de Bastia""]";20416;42.706021, 9.453462;viti-bastia@douane.finances.gouv.fr;https://www.douane.gouv.fr;;CA de Bastia;HAUTE-CORSE;CORSE
mairie-2B220-01;2B220;2021-03-08;Mairie;Mairie - Piedigriggio;La Direction de l'information légale et administrative (Premier ministre);Piedigriggio;Piedigriggio;20218;42.448223114, 9.17137241364;mairie-piedigriggio@wanadoo.fr;;Accueil possible en dehors de ces horaires sur rendez-vous uniquement.;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2A189-01;2A189;2021-03-08;Mairie;Mairie - Olmeto;La Direction de l'information légale et administrative (Premier ministre);Olmeto;"[""5 cours Balisoni"", ""BP 22""]";20113;41.717464447, 8.91818523407;commune.olmeto@gmail.com;http://www.olmeto.net;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
spip-2B009-01;2B009;2021-12-14;Spip;Antenne de Casabianda du service Pénitentiaire d'Insertion et de Probation de Haute-Corse;Ministère de la Justice;ALERIA;;20270;42.113572, 9.514473;;;;CC de l'Oriente;HAUTE-CORSE;CORSE
;2A118;;;Fozzano;;;;;;;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
;2A282;;;Soccia;;;;;;;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
;2B072;;;Casalta;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2B193;;;Omessa;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2B111;;;Felce;;;;;;;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
;2B183;;;Ogliastro;;;;;;;;;CC du Cap Corse;HAUTE-CORSE;CORSE
;2B257;;;Rapale;;;;;;;;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
mairie-2B225-01;2B225;2018-05-09;Mairie;Mairie - Pietra-di-Verde;La Direction de l'information légale et administrative (Premier ministre);Pietra-di-Verde;Lieu-dit Mucchio;20230;42.298859, 9.451057;mairie.pietradiverde@wanadoo.fr;http://www.mairiepietradiverde.fr;;CC de l'Oriente;HAUTE-CORSE;CORSE
mairie-2B261-01;2B261;2021-03-08;Mairie;Mairie - Rogliano;La Direction de l'information légale et administrative (Premier ministre);Rogliano;Rogliano;20247;42.967, 9.4235;mairiederogliano@orange.fr;;;CC du Cap Corse;HAUTE-CORSE;CORSE
epci-2B033-01;2B033;2022-04-12;Epci;Communauté d'agglomération - Bastia;La Direction de l'information légale et administrative (Premier ministre);Bastia Cedex;"[""Port Toga"", ""BP 97""]";20291;42.697283, 9.450881;contact@agglo-bastia.corsica;http://www.bastia-agglomeration.com;;CA de Bastia;HAUTE-CORSE;CORSE
;2A154;;;Marignana;;;;;;;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
;2A163;;;Monacia-d'Aullène;;;;;;;;;CC du Sud Corse;CORSE-DU-SUD;CORSE
;2A360;;;Zigliara;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
;2B168;;;Monticello;;;;;;;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
;2B313;;;San-Nicolao;;;;;;;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
gendarmerie-2A209-01;2A209;2019-01-22;Gendarmerie;Brigade de gendarmerie - Peri;La Direction de l'information légale et administrative (Premier ministre);Peri;Facciata-Rossa;20167;42.0043321688944, 8.92141312750243;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2A014-01;2A014;2020-03-10;Mairie;Mairie - Ambiegna;La Direction de l'information légale et administrative (Premier ministre);Ambiegna;Le Village;20151;42.0938987732, 8.71216011047;mairie.ambiegna@orange.fr;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
mairie-2A196-01;2A196;2018-05-09;Mairie;Mairie - Orto;La Direction de l'information légale et administrative (Premier ministre);Orto;Le Village;20125;42.1875076294, 8.93171977997;mairie.orto@orange.fr;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
mairie-2A249-01;2A249;2021-03-08;Mairie;Mairie - Propriano;La Direction de l'information légale et administrative (Premier ministre);Propriano;6 avenue Napoléon-III;20110;41.6751060486, 8.90436935425;mairie.propriano.mja@wanadoo.fr;http://www.mairie-propriano.com;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
conciliateur_fiscal-2B033-01;2B033;2021-12-20;Conciliateur fiscal;Conciliateur fiscal départemental - Haute-Corse;La Direction de l'information légale et administrative (Premier ministre);Bastia Cedex;BP 110;20291;;conciliateurfiscal2b@dgfip.finances.gouv.fr;http://www.impots.gouv.fr;;CA de Bastia;HAUTE-CORSE;CORSE
mairie-2B110-01;2B110;2021-03-08;Mairie;Mairie - Favalello;La Direction de l'information légale et administrative (Premier ministre);Favalello;Village;20212;42.2954483032, 9.27229976654;communedefavalello@orange.fr;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
maison_arret-2A004-01;2A004;2021-12-14;Maison arret;Maison d'arrêt d'Ajaccio;Ministère de la Justice;AJACCIO CEDEX 1;"[""9 boulevard Masseria"", ""BP 260""]";20180;41.925991, 8.736865;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
permanence_juridique-2A004-06;2A004;2021-09-02;Permanence juridique;Point-justice - Point d'accès au droit des femmes victimes de violences au tribunal judiciaire d'Ajaccio;Ministère de la Justice;AJACCIO CEDEX 1;Palais de Justice - Bd Masséria;20181;41.925679, 8.73697;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
;2B220;;;Piedigriggio;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2B034;;;Belgodère;;;;;;;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
drddi-2A004-01;2A004;2021-12-15;Drddi;Direction régionale des douanes - Corse;La Direction de l'information légale et administrative (Premier ministre);Ajaccio Cedex 1;"[""BP 328"", ""3 parc Cunéo-d'Ornano""]";20179;41.921265, 8.735491;dr-corse@douane.finances.gouv.fr;https://www.douane.gouv.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2A018-01;2A018;2021-03-08;Mairie;Mairie - Arbellara;La Direction de l'information légale et administrative (Premier ministre);Arbellara;Village;20110;41.6820487976, 8.99094772339;mairie.darbellara@wanadoo.fr;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
mairie-2B007-01;2B007;2018-05-09;Mairie;Mairie - Albertacce;La Direction de l'information légale et administrative (Premier ministre);Albertacce;62 Albertacce;20224;42.3274765, 8.9840059;mairie.albertacce@orange.fr;http://www.albertacce.fr;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2B137-01;2B137;2021-03-08;Mairie;Mairie - Lano;La Direction de l'information légale et administrative (Premier ministre);Lano;Le Village;20244;42.3873, 9.25815;commune-de-lano@orange.fr;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
pif-2B123-01;2B123;2021-09-20;Pif;Point info famille - Ghisonaccia;La Direction de l'information légale et administrative (Premier ministre);Ghisonaccia;"[""Association familiale des Rives-du-Fiumorbo"", ""Ancienne École maternelle"", ""BP 61""]";20240;42.016837, 9.403981;afarif@wanadoo.fr;https://www.unaf.fr;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
tresorerie-2B009-01;2B009;2021-04-12;Tresorerie;Trésorerie de Moita;La Direction de l'information légale et administrative (Premier ministre);Aleria;Route nationale 198;20270;41.498718, 9.2463538;t02b012@dgfip.finances.gouv.fr;http://www.impots.gouv.fr;;CC de l'Oriente;HAUTE-CORSE;CORSE
tresorerie-2B169-01;2B169;2021-04-12;Tresorerie;Trésorerie de Morosaglia et Niolo;La Direction de l'information légale et administrative (Premier ministre);Ponte-Leccia;Immeuble Salvarelli;20218;42.463592, 9.2070779;t02b013@dgfip.finances.gouv.fr;http://www.impots.gouv.fr;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
